duration,input.bin,input.doc_len,input.document_id,input.document_title,input.index,input.query_id,input.topic_description,input.topic_query,job,output.relevant_snippets,output.relevant_snippets.annotations,output.relevant_snippets.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,max_relevance_score,none_score,nist_rel,nist_rel_binary,crowd_rel_binary,crowd_rel_ternary
91.2857142857,1,120,462407,Goodyear Reports Fuel-Saving Tire,2550,419,What new uses have been developed for old automobile tires as a means of tire recycling?,"recycle, automobile tires",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s2': 4, 's1': 4, 'none': 2, 's3': 1})",11,4,7,0.3621993803,"Counter({'s2': 0.5746760828004472, 's1': 0.5393176924591954, 'none': 0.3671670063169152, 's3': 0.09351530122388951})",0.3629200164,"Counter({'s2': 0.5714285714285714, 's1': 0.5714285714285714, 'none': 0.2857142857142857, 's3': 0.14285714285714285})",0.5746760828,0.3671670063,0,0,1,1
70.2857142857,1,204,464589,Patents; Faster Computers Seen With New Amplifier,5311,439,What new inventions or scientific discoveries have been made?,"inventions, scientific discoveries",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s1': 4, 'none': 3, 's2': 3, 's4': 3, 's3': 2, 's5': 1})",16,6,7,0.3607741704,"Counter({'s1': 0.6475245003000956, 's4': 0.5813544947355839, 's2': 0.4587646282013701, 's3': 0.39259462263685824, 'none': 0.3524754996999043, 's5': 0.0661700055645118})",0.3322458282,"Counter({'s1': 0.5714285714285714, 'none': 0.42857142857142855, 's2': 0.42857142857142855, 's4': 0.42857142857142855, 's3': 0.2857142857142857, 's5': 0.14285714285714285})",0.6475245003,0.3524754997,1,1,1,1
149,1,315,466094,Patents; Expanding The Uses of '900' Services,7405,439,What new inventions or scientific discoveries have been made?,"inventions, scientific discoveries",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s1': 5, 's3': 4, 's2': 4, 's5': 4, 's4': 4, 'none': 1})",22,6,7,0.4477764784,"Counter({'s1': 0.7352617838031993, 's5': 0.6390970280987257, 's3': 0.6312634569497428, 's4': 0.6312634569497428, 's2': 0.5472405880731793, 'none': 0.20006194025475416})",0.4350346441,"Counter({'s1': 0.7142857142857143, 's3': 0.5714285714285714, 's2': 0.5714285714285714, 's5': 0.5714285714285714, 's4': 0.5714285714285714, 'none': 0.14285714285714285})",0.7352617838,0.2000619403,1,1,1,1
41.7142857143,1,63,467372,Tropical Storm Is Off Florida,679,408,What tropical storms (hurricanes and typhoons) have caused significant property damage and loss of life?,tropical storms,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s1': 4, 'none': 3})",7,2,7,0.4076799156,"Counter({'none': 0.5390970743265486, 's1': 0.4609029256734514})",0.4285714286,"Counter({'s1': 0.5714285714285714, 'none': 0.42857142857142855})",0.4609029257,0.5390970743,0,0,1,1
44.1428571429,1,207,467516,New Way Of Slicing Stamps Off Rolls,5386,646,Find documents that discuss an increase in the number of people receiving food stamp benefits.,food stamps increase,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's3': 2, 's2': 2, 's5': 2, 's1': 1, 's6': 1, 's4': 1})",13,7,7,0.5836120202,"Counter({'none': 0.7958016450306031, 's3': 0.15363988165802614, 's2': 0.15363988165802614, 's5': 0.15363988165802614, 's1': 0.09921382123712519, 's6': 0.050558473311370894, 's4': 0.050558473311370894})",0.3269535907,"Counter({'none': 0.5714285714285714, 's3': 0.2857142857142857, 's2': 0.2857142857142857, 's5': 0.2857142857142857, 's1': 0.14285714285714285, 's6': 0.14285714285714285, 's4': 0.14285714285714285})",0.1536398817,0.795801645,0,0,0,0
76.8571428571,1,259,467517,New Way Of Slicing Stamps Off Rolls,6448,646,Find documents that discuss an increase in the number of people receiving food stamp benefits.,food stamps increase,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's1': 2, 's5': 2, 's3': 1, 's2': 1, 's7': 1})",12,6,7,0.6010292383,"Counter({'none': 0.7911551199273397, 's1': 0.20884488007266036, 's5': 0.20884488007266036, 's3': 0.1323561247818827, 's2': 0.1323561247818827, 's7': 0.1323561247818827})",0.5063074063,"Counter({'none': 0.7142857142857143, 's1': 0.2857142857142857, 's5': 0.2857142857142857, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's7': 0.14285714285714285})",0.2088448801,0.7911551199,0,0,0,0
50.5714285714,1,182,467988,Police Witness Shooting and Arrest Suspect,4758,426,Provide information on the use of dogs worldwide for law enforcement purposes.,"law enforcement, dogs",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's6': 2, 's4': 2, 's3': 1, 's2': 1, 's1': 1, 's5': 1})",13,7,7,0.7406234664,"Counter({'none': 0.8803577060370825, 's6': 0.1196422939629175, 's4': 0.1196422939629175, 's2': 0.07725968698711493, 's1': 0.07725968698711493, 's5': 0.07725968698711493, 's3': 0.04238260697580259})",0.5007808466,"Counter({'none': 0.7142857142857143, 's6': 0.2857142857142857, 's4': 0.2857142857142857, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's5': 0.14285714285714285})",0.119642294,0.880357706,0,0,0,0
45.2857142857,1,425,468027,Review/Dance; Pilar Rioja in 2 Styles Of a Spanish Art Form,9516,433,Is there contemporary interest in the Greek philosophy of stoicism?,"Greek, philosophy, stoicism",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,0,0,0,0
18.5714285714,1,47,468080,Corrections,370,646,Find documents that discuss an increase in the number of people receiving food stamp benefits.,food stamps increase,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's1': 3})",7,2,7,0.521349322,"Counter({'none': 0.7222071878587819, 's1': 0.27779281214121815})",0.4285714286,"Counter({'none': 0.5714285714285714, 's1': 0.42857142857142855})",0.2777928121,0.7222071879,0,0,0,0
45.1428571429,1,144,468886,Havana Silent But Gives News,3538,414,How much sugar does Cuba export and which countries import it?,"Cuba, sugar, exports",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 6, 's1': 1, 's6': 1, 's5': 1, 's4': 1})",10,5,7,0.9018651484,"Counter({'none': 0.9579947730268307, 's1': 0.04200522697316933, 's4': 0.04200522697316933, 's5': 0.04200522697316933, 's6': 0.04200522697316933})",0.7142857143,"Counter({'none': 0.8571428571428571, 's1': 0.14285714285714285, 's4': 0.14285714285714285, 's5': 0.14285714285714285, 's6': 0.14285714285714285})",0.042005227,0.957994773,0,0,0,0
64.5714285714,1,360,470294,Afghan Chief Confident Of Steady Kremlin Aid,8248,330,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",Iran-Iraq Cooperation,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's1': 2, 's12': 1, 's11': 1, 's10': 1, 's7': 1, 's6': 1, 's9': 1, 's4': 1, 's5': 1, 's2': 1})",16,11,7,0.688543687,"Counter({'none': 0.8515064790304978, 's1': 0.1484935209695023, 's7': 0.0823235154049905, 's12': 0.0661700055645118, 's11': 0.0661700055645118, 's10': 0.0661700055645118, 's6': 0.0661700055645118, 's5': 0.0661700055645118, 's9': 0.0661700055645118, 's2': 0.0661700055645118, 's4': 0.0661700055645118})",0.4874143934,"Counter({'none': 0.7142857142857143, 's1': 0.2857142857142857, 's12': 0.14285714285714285, 's11': 0.14285714285714285, 's10': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285, 's9': 0.14285714285714285, 's2': 0.14285714285714285, 's4': 0.14285714285714285})",0.148493521,0.851506479,0,0,0,0
41,1,34,471637,Corrections,170,307,"Identify hydroelectric projects proposed or under construction by country and location. Detailed description of nature, extent, purpose, problems, and consequences is desirable.",New Hydroelectric Projects,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s1': 5, 'none': 2})",7,2,7,0.6338523074,"Counter({'s1': 0.8142618333708581, 'none': 0.1857381666291419})",0.5238095238,"Counter({'s1': 0.7142857142857143, 'none': 0.2857142857142857})",0.8142618334,0.1857381666,0,0,1,1
110.5714285714,1,465,472037,"Fortress Cuba, Lonely Cuba",10258,414,How much sugar does Cuba export and which countries import it?,"Cuba, sugar, exports",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s4': 6, 's8': 4, 's3': 4, 's5': 4, 's6': 2, 'none': 1})",21,6,7,0.4997639663,"Counter({'s4': 0.8816417145568759, 's8': 0.568678876696483, 's5': 0.568678876696483, 's3': 0.5306824095102322, 'none': 0.11835828544312402, 's6': 0.10443972111754285})",0.4887249286,"Counter({'s4': 0.8571428571428571, 's8': 0.5714285714285714, 's3': 0.5714285714285714, 's5': 0.5714285714285714, 's6': 0.2857142857142857, 'none': 0.14285714285714285})",0.8816417146,0.1183582854,1,1,1,2
79,1,374,474171,A New Lease for Estrogen,8511,356,Identify documents discussing the use of estrogen by postmenopausal women in Britain.,postmenopausal estrogen Britain,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 3, 's3': 3, 's1': 3, 's2': 2, 's7': 2, 's6': 2, 's5': 2, 's4': 2})",19,8,7,0.2907606029,"Counter({'none': 0.46451722977185395, 's3': 0.4245867273957935, 's1': 0.38922347733996315, 's2': 0.34006331541797674, 's6': 0.34006331541797674, 's5': 0.34006331541797674, 's4': 0.3047000653621463, 's7': 0.2571553357205355})",0.2743679276,"Counter({'none': 0.42857142857142855, 's3': 0.42857142857142855, 's1': 0.42857142857142855, 's2': 0.2857142857142857, 's7': 0.2857142857142857, 's6': 0.2857142857142857, 's5': 0.2857142857142857, 's4': 0.2857142857142857})",0.4245867274,0.4645172298,0,0,1,1
64.4285714286,1,192,474338,Electricity and Cancer,5023,310,Evidence that radio waves from radio towers or car (mobile) phones affect brain cancer occurrence.,Radio Waves and Brain Cancer,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's5': 3, 's3': 2, 's2': 2, 's1': 2, 's4': 2, 's6': 1})",16,7,7,0.5229611396,"Counter({'none': 0.7418119316285244, 's5': 0.25818806837147573, 's3': 0.20333029143992076, 's2': 0.20333029143992076, 's1': 0.20333029143992076, 's4': 0.20333029143992076, 's6': 0.1353420531856263})",0.3699206102,"Counter({'none': 0.5714285714285714, 's5': 0.42857142857142855, 's3': 0.2857142857142857, 's2': 0.2857142857142857, 's1': 0.2857142857142857, 's4': 0.2857142857142857, 's6': 0.14285714285714285})",0.2581880684,0.7418119316,0,0,0,0
70.4285714286,1,250,475289,Patents; Method to Speed Up Compression of Data,6292,439,What new inventions or scientific discoveries have been made?,"inventions, scientific discoveries",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s5': 4, 'none': 3, 's2': 3, 's1': 3, 's3': 2, 's6': 2, 's4': 2})",19,7,7,0.3607009389,"Counter({'none': 0.5782388847260386, 's5': 0.4217611152739616, 's2': 0.37120264196259073, 's1': 0.37120264196259073, 's4': 0.31677658154168975, 's6': 0.15363988165802614, 's3': 0.14977229454849608})",0.3174976292,"Counter({'s5': 0.5714285714285714, 'none': 0.42857142857142855, 's2': 0.42857142857142855, 's1': 0.42857142857142855, 's3': 0.2857142857142857, 's6': 0.2857142857142857, 's4': 0.2857142857142857})",0.4217611153,0.5782388847,1,1,1,1
91.5714285714,1,360,476744,Patents; A Robot Ant Can Be Tool Or Tiny Spy,8238,439,What new inventions or scientific discoveries have been made?,"inventions, scientific discoveries",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s6': 6, 's5': 6, 's2': 5, 's7': 5, 's1': 4, 's4': 3, 's3': 2, 's8': 1})",32,8,7,0.6526150195,"Counter({'s5': 0.8834609527772853, 's6': 0.8739676939282811, 's7': 0.8050818052301049, 's2': 0.6814492105568909, 's1': 0.6367194634280654, 's4': 0.48518228079511255, 's3': 0.3686432335723977, 's8': 0.17080162740678947})",0.6294669695,"Counter({'s6': 0.8571428571428571, 's5': 0.8571428571428571, 's2': 0.7142857142857143, 's7': 0.7142857142857143, 's1': 0.5714285714285714, 's4': 0.42857142857142855, 's3': 0.2857142857142857, 's8': 0.14285714285714285})",0.8834609528,0,1,1,1,2
79,1,375,477097,CAMPUS LIFE: Stanford; Freshmen Learn The Many Faces Of Diversity,8523,379,Identify documents that discuss mainstreaming children with physical or mental impairments.,mainstreaming,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s4': 5, 's10': 4, 's11': 3, 's5': 3, 's8': 2, 's3': 2, 's2': 2, 's7': 2, 'none': 2, 's1': 2, 's9': 1, 's6': 1})",29,12,7,0.2837100867,"Counter({'none': 0.5028988621292602, 's4': 0.49710113787073984, 's10': 0.42843891767135484, 's11': 0.34534006868489353, 's5': 0.3211606762764312, 's7': 0.259267679803195, 's8': 0.2524984560770462, 's3': 0.2524984560770462, 's2': 0.23806182728996989, 's1': 0.23806182728996989, 's9': 0.16939960709058485, 's6': 0.16939960709058485})",0.2960954151,"Counter({'s4': 0.7142857142857143, 's10': 0.5714285714285714, 's11': 0.42857142857142855, 's5': 0.42857142857142855, 's8': 0.2857142857142857, 's3': 0.2857142857142857, 's2': 0.2857142857142857, 's7': 0.2857142857142857, 'none': 0.2857142857142857, 's1': 0.2857142857142857, 's9': 0.14285714285714285, 's6': 0.14285714285714285})",0.4971011379,0.5028988621,0,0,1,1
86.4285714286,1,155,477808,CHRONICLE,3950,426,Provide information on the use of dogs worldwide for law enforcement purposes.,"law enforcement, dogs",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's4': 2, 's1': 1})",8,3,7,0.6028157606,"Counter({'none': 0.7911551199273397, 's4': 0.20884488007266036, 's1': 0.1323561247818827})",0.5098622277,"Counter({'none': 0.7142857142857143, 's4': 0.2857142857142857, 's1': 0.14285714285714285})",0.2088448801,0.7911551199,0,0,0,0
54,1,197,478051,Topics of The Times; Elbow Room,5144,350,Is it hazardous to the health of individuals to work with computer terminals on a daily basis?,Health and Computer Terminals,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s3': 4, 's2': 2, 'none': 2, 's4': 2, 's1': 1})",11,5,7,0.3019563182,"Counter({'s3': 0.555277407847047, 'none': 0.39029653173205214, 's2': 0.15363988165802614, 's4': 0.15363988165802614, 's1': 0.09921382123712519})",0.2955765134,"Counter({'s3': 0.5714285714285714, 's2': 0.2857142857142857, 'none': 0.2857142857142857, 's4': 0.2857142857142857, 's1': 0.14285714285714285})",0.5552774078,0.3902965317,1,1,1,1
67.5714285714,1,381,478414,Patents; A Fuel Cell That Utilities Might Use,8659,375,What is the status of research on hydrogen as a feasible energy source?,hydrogen energy,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s1': 5, 's6': 5, 's3': 4, 's2': 4, 's7': 4, 's9': 3, 's8': 3, 's5': 3, 's4': 3, 'none': 1})",35,10,7,0.4575438629,"Counter({'s6': 0.7771314454699766, 's1': 0.7594803359720042, 's3': 0.7075568077951592, 's2': 0.7075568077951592, 's7': 0.7075568077951592, 's5': 0.4817026169016258, 's9': 0.4613214865098521, 's4': 0.4613214865098521, 's8': 0.36539849444654693, 'none': 0.15056389596140476})",0.4024851243,"Counter({'s1': 0.7142857142857143, 's6': 0.7142857142857143, 's3': 0.5714285714285714, 's2': 0.5714285714285714, 's7': 0.5714285714285714, 's9': 0.42857142857142855, 's8': 0.42857142857142855, 's5': 0.42857142857142855, 's4': 0.42857142857142855, 'none': 0.14285714285714285})",0.7771314455,0.150563896,0,0,1,1
119.4285714286,1,81,478420,Treaty to Safeguard Antarctica Is Signed,1113,353,"Identify systematic explorations and scientific investigations of Antarctica, current or planned.",Antarctica exploration,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s2': 5, 's1': 4, 'none': 1})",10,3,7,0.6834319308,"Counter({'s2': 0.8489614253412275, 's1': 0.7480699139094996, 'none': 0.060734580178474676})",0.4935219538,"Counter({'s2': 0.7142857142857143, 's1': 0.5714285714285714, 'none': 0.14285714285714285})",0.8489614253,0.0607345802,1,1,1,1
106.7142857143,1,262,479435,Mr. Bush's Antarctica Conversion,6515,353,"Identify systematic explorations and scientific investigations of Antarctica, current or planned.",Antarctica exploration,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s3': 3, 's4': 3, 's2': 2, 's1': 2, 'none': 2})",12,5,7,0.2763642141,"Counter({'none': 0.5672927741703044, 's3': 0.275922942710049, 's4': 0.26151384196524424, 's2': 0.19083284546264442, 's1': 0.19083284546264442})",0.2299251012,"Counter({'s3': 0.42857142857142855, 's4': 0.42857142857142855, 's2': 0.2857142857142857, 's1': 0.2857142857142857, 'none': 0.2857142857142857})",0.2759229427,0.5672927742,1,1,0,0
76,1,478,479493,WORST OZONE HOLE STIRS HEALTH FEAR,10519,353,"Identify systematic explorations and scientific investigations of Antarctica, current or planned.",Antarctica exploration,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s7': 4, 's9': 3, 's1': 3, 's4': 3, 's8': 2, 's3': 2, 's2': 2, 'none': 2, 's10': 1, 's6': 1, 's5': 1})",24,11,7,0.2286016108,"Counter({'s1': 0.5047189345356762, 's7': 0.4217611152739616, 'none': 0.39029653173205214, 's4': 0.37120264196259073, 's3': 0.31677658154168975, 's9': 0.20419835496939703, 's8': 0.15363988165802614, 's2': 0.14977229454849608, 's10': 0.09921382123712519, 's5': 0.054426060420900965, 's6': 0.050558473311370894})",0.2318034753,"Counter({'s7': 0.5714285714285714, 's9': 0.42857142857142855, 's1': 0.42857142857142855, 's4': 0.42857142857142855, 's8': 0.2857142857142857, 's3': 0.2857142857142857, 's2': 0.2857142857142857, 'none': 0.2857142857142857, 's10': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285})",0.5047189345,0.3902965317,1,1,1,1
58.1428571429,1,252,479939,Patents; Coated Balls Remove Hazards From Fumes,6333,439,What new inventions or scientific discoveries have been made?,"inventions, scientific discoveries",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s2': 4, 'none': 3, 's1': 3, 's4': 3, 's3': 2, 's5': 1})",16,6,7,0.3432975411,"Counter({'s2': 0.5532204454503342, 's4': 0.5012969172734891, 's1': 0.48091578688171543, 'none': 0.44677955454966584, 's3': 0.42899225870487034, 's5': 0.2031380678113371})",0.3368358008,"Counter({'s2': 0.5714285714285714, 'none': 0.42857142857142855, 's1': 0.42857142857142855, 's4': 0.42857142857142855, 's3': 0.2857142857142857, 's5': 0.14285714285714285})",0.5532204455,0.4467795545,1,1,1,1
